time_s,channel_MHz,Modulation,ConstellationSize,PhyRate_Mbps,signal_dBm,noise_dBm,SNR_dB,BER,RandSeed,RunDateTime
2.21029601e+00,5210,OFDM,4,1.20000000e+01,-8.17207494e+01,-8.79453853e+01,6.22463589e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21029601e+00,5210,OFDM,4,1.20000000e+01,-8.19568923e+01,-8.79453853e+01,5.98849297e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21035601e+00,5210,OFDM,4,1.20000000e+01,-8.02887593e+01,-8.79453853e+01,7.65662599e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21035601e+00,5210,OFDM,4,1.20000000e+01,-7.46763904e+01,-8.79453853e+01,1.32689949e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21035601e+00,5210,OFDM,4,1.20000000e+01,-7.97980494e+01,-8.79453853e+01,8.14733586e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21035601e+00,5210,OFDM,4,1.20000000e+01,-7.78789018e+01,-8.79453853e+01,1.00664835e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21045101e+00,5210,OFDM,4,1.20000000e+01,-7.90176883e+01,-8.71422694e+01,8.12458108e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21047724e+00,5210,OFDM,4,1.20000000e+01,-7.83299411e+01,-8.79453853e+01,9.61544414e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21047724e+00,5210,OFDM,4,1.20000000e+01,-7.56925446e+01,-8.79453853e+01,1.22528407e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21047724e+00,5210,OFDM,4,1.20000000e+01,-7.62387367e+01,-8.79453853e+01,1.17066485e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21047724e+00,5210,OFDM,4,1.20000000e+01,-7.45356666e+01,-8.69858376e+01,1.24501710e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21052002e+00,5210,VHT,16,1.17000000e+02,-7.66681361e+01,-8.79453853e+01,1.12772492e+01,4.38804393e-06,-5.35772903e+01,12345,09-Dec-2025_16-49
2.21052002e+00,5210,VHT,16,1.17000000e+02,-7.36386608e+01,-8.79453853e+01,1.43067245e+01,1.28150170e-10,-9.89228081e+01,12345,09-Dec-2025_16-49
2.21052400e+00,5210,VHT,16,1.17000000e+02,-7.83919825e+01,-8.79453853e+01,9.55340273e+00,6.97795332e-05,-4.15627194e+01,12345,09-Dec-2025_16-49
2.21056800e+00,5210,OFDM,16,2.40000000e+01,-7.60471009e+01,-8.79453853e+01,1.18982844e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21075901e+00,5210,OFDM,4,1.20000000e+01,-7.58658629e+01,-8.79453853e+01,1.20795224e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21075901e+00,5210,OFDM,4,1.20000000e+01,-8.02280421e+01,-8.79453853e+01,7.71734315e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21111201e+00,5210,OFDM,4,1.20000000e+01,-8.14774049e+01,-8.79453853e+01,6.46798041e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21111201e+00,5210,OFDM,4,1.20000000e+01,-7.97921410e+01,-8.79453853e+01,8.15324425e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21117001e+00,5210,VHT,16,1.17000000e+02,-7.67046948e+01,-8.79453853e+01,1.12406904e+01,4.78505906e-06,-5.32011270e+01,12345,09-Dec-2025_16-49
2.21117001e+00,5210,VHT,16,1.17000000e+02,-7.32195987e+01,-8.79453853e+01,1.47257865e+01,1.63166131e-11,-1.07873700e+02,12345,09-Dec-2025_16-49
2.21129401e+00,5210,OFDM,4,1.20000000e+01,-8.11687189e+01,-8.79453853e+01,6.77666639e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21129401e+00,5210,OFDM,4,1.20000000e+01,-7.91747478e+01,-8.79453853e+01,8.77063749e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21149225e+00,5210,VHT,2,2.92500000e+01,-7.90019900e+01,-8.79453853e+01,8.94339523e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21149225e+00,5210,VHT,2,2.92500000e+01,-7.70076990e+01,-8.79453853e+01,1.09376863e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21149225e+00,5210,VHT,2,2.92500000e+01,-7.90433445e+01,-8.79453853e+01,8.90204075e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21161701e+00,5210,OFDM,4,1.20000000e+01,-7.19463211e+01,-8.79453853e+01,1.59990641e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21184401e+00,5210,OFDM,4,1.20000000e+01,-7.29708769e+01,-8.79453853e+01,1.49745084e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21198825e+00,5210,VHT,2,2.92500000e+01,-7.61091923e+01,-8.79453853e+01,1.18361930e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21198825e+00,5210,VHT,2,2.92500000e+01,-7.98743661e+01,-8.79453853e+01,8.07101915e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21198825e+00,5210,VHT,2,2.92500000e+01,-8.19384885e+01,-8.79453853e+01,6.00689672e+00,3.49720253e-14,-1.34562792e+02,12345,09-Dec-2025_16-49
2.21199102e+00,5210,VHT,16,1.17000000e+02,-7.48690112e+01,-8.79453853e+01,1.30763740e+01,2.06789785e-08,-7.68447092e+01,12345,09-Dec-2025_16-49
2.21199102e+00,5210,VHT,16,1.17000000e+02,-7.26224085e+01,-8.79453853e+01,1.53229768e+01,6.16173779e-13,-1.22102968e+02,12345,09-Dec-2025_16-49
2.21203502e+00,5210,OFDM,16,2.40000000e+01,-7.69367940e+01,-8.79453853e+01,1.10085913e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21203502e+00,5210,OFDM,16,2.40000000e+01,-7.29459563e+01,-8.79453853e+01,1.49994289e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21203502e+00,5210,OFDM,16,2.40000000e+01,-8.00145253e+01,-8.79453853e+01,7.93085994e+00,1.05067059e-11,-1.09785334e+02,12345,09-Dec-2025_16-49
2.21214301e+00,5210,OFDM,4,1.20000000e+01,-7.91204694e+01,-8.79453853e+01,8.82491586e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21214301e+00,5210,OFDM,4,1.20000000e+01,-8.12205034e+01,-8.79453853e+01,6.72488185e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21267502e+00,5210,VHT,2,2.92500000e+01,-7.92528586e+01,-8.79453853e+01,8.69252670e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21267502e+00,5210,VHT,2,2.92500000e+01,-7.73287320e+01,-8.79453853e+01,1.06166533e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21280201e+00,5210,OFDM,4,1.20000000e+01,-7.34692765e+01,-8.79453853e+01,1.44761088e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21280201e+00,5210,OFDM,4,1.20000000e+01,-7.92974684e+01,-8.79453853e+01,8.64791688e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21335901e+00,5210,OFDM,4,1.20000000e+01,-8.19216503e+01,-8.71118055e+01,5.19015517e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21335901e+00,5210,OFDM,4,1.20000000e+01,-8.15979509e+01,-8.79453853e+01,6.34743433e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21347901e+00,5210,OFDM,4,1.20000000e+01,-7.59886476e+01,-8.79453853e+01,1.19567377e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21349502e+00,5210,VHT,2,2.92500000e+01,-7.51609086e+01,-8.79453853e+01,1.27844767e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21349502e+00,5210,VHT,2,2.92500000e+01,-7.40641807e+01,-8.79453853e+01,1.38812045e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21349502e+00,5210,VHT,2,2.92500000e+01,-7.75730446e+01,-8.79453853e+01,1.03723406e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21349502e+00,5210,VHT,2,2.92500000e+01,-7.57006161e+01,-8.79453853e+01,1.22447692e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21364702e+00,5210,OFDM,4,1.20000000e+01,-7.93208041e+01,-8.79453853e+01,8.62458120e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21433301e+00,5210,OFDM,4,1.20000000e+01,-7.84120073e+01,-8.79453853e+01,9.53337802e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21462102e+00,5210,VHT,2,2.92500000e+01,-8.05746028e+01,-8.79453853e+01,7.37078247e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21462102e+00,5210,VHT,2,2.92500000e+01,-7.28052394e+01,-8.79453853e+01,1.51401459e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21462102e+00,5210,VHT,2,2.92500000e+01,-7.99296328e+01,-8.79453853e+01,8.01575242e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21462103e+00,5210,VHT,2,2.92500000e+01,-7.93547826e+01,-8.79453853e+01,8.59060269e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21484901e+00,5210,OFDM,4,1.20000000e+01,-7.34327284e+01,-8.79453853e+01,1.45126569e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21608902e+00,5210,VHT,2,2.92500000e+01,-7.63972728e+01,-8.79453853e+01,1.15481125e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21608902e+00,5210,VHT,2,2.92500000e+01,-7.65242485e+01,-8.79453853e+01,1.14211368e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21608902e+00,5210,VHT,2,2.92500000e+01,-8.10453515e+01,-8.79453853e+01,6.90003378e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21608902e+00,5210,VHT,2,2.92500000e+01,-7.99562512e+01,-8.79453853e+01,7.98913410e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21614903e+00,5210,OFDM,2,6.00000000e+00,-8.00987523e+01,-8.79453853e+01,7.84663300e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21614903e+00,5210,OFDM,2,6.00000000e+00,-7.66729274e+01,-8.79453853e+01,1.12724579e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21614903e+00,5210,OFDM,2,6.00000000e+00,-8.15608235e+01,-8.79453853e+01,6.38456181e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21614903e+00,5210,OFDM,2,6.00000000e+00,-8.03734736e+01,-8.79453853e+01,7.57191168e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21614903e+00,5210,OFDM,2,6.00000000e+00,-8.09846770e+01,-8.79453853e+01,6.96070830e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21614903e+00,5210,OFDM,2,6.00000000e+00,-8.16223668e+01,-8.79453853e+01,6.32301848e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21635503e+00,5210,VHT,4,8.77500000e+01,-7.81696671e+01,-8.79453853e+01,9.77571819e+00,1.50386479e-09,-8.82279121e+01,12345,09-Dec-2025_16-49
2.21635503e+00,5210,VHT,4,8.77500000e+01,-7.25884853e+01,-8.79453853e+01,1.53569000e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21635503e+00,5210,VHT,4,8.77500000e+01,-7.62067628e+01,-8.79453853e+01,1.17386225e+01,1.19904087e-14,-1.39211660e+02,12345,09-Dec-2025_16-49
2.21635503e+00,5210,VHT,4,8.77500000e+01,-7.78248810e+01,-8.79453853e+01,1.01205043e+01,2.70588556e-10,-9.56769057e+01,12345,09-Dec-2025_16-49
2.21670803e+00,5210,OFDM,2,6.00000000e+00,-7.79660113e+01,-9.39659852e+01,1.59999739e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21670803e+00,5210,OFDM,2,6.00000000e+00,-7.93085945e+01,-9.39659852e+01,1.46573907e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21676803e+00,5210,OFDM,2,6.00000000e+00,-7.64723315e+01,-9.39659852e+01,1.74936537e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21676803e+00,5210,OFDM,2,6.00000000e+00,-7.38464422e+01,-9.39659852e+01,2.01195430e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21676804e+00,5210,OFDM,2,6.00000000e+00,-8.09395759e+01,-9.39659852e+01,1.30264093e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21676804e+00,5210,OFDM,2,6.00000000e+00,-8.11000144e+01,-9.39659852e+01,1.28659707e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21688704e+00,5210,OFDM,2,6.00000000e+00,-7.77886499e+01,-9.39659852e+01,1.61773353e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21688704e+00,5210,OFDM,2,6.00000000e+00,-8.03390951e+01,-9.39659852e+01,1.36268900e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21688704e+00,5210,OFDM,2,6.00000000e+00,-8.10528277e+01,-9.39659852e+01,1.29131575e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21688704e+00,5210,OFDM,2,6.00000000e+00,-7.68740816e+01,-9.39659852e+01,1.70919036e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21694704e+00,5210,OFDM,2,6.00000000e+00,-8.15534733e+01,-9.39659852e+01,1.24125118e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21694704e+00,5210,OFDM,2,6.00000000e+00,-7.31916463e+01,-9.39659852e+01,2.07743389e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21694704e+00,5210,OFDM,2,6.00000000e+00,-8.03532085e+01,-9.39659852e+01,1.36127767e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21694704e+00,5210,OFDM,2,6.00000000e+00,-8.14548809e+01,-9.39659852e+01,1.25111043e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21716504e+00,5210,OFDM,2,6.00000000e+00,-7.52109822e+01,-9.39659852e+01,1.87550030e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21716504e+00,5210,OFDM,2,6.00000000e+00,-7.77340744e+01,-9.39659852e+01,1.62319108e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21716504e+00,5210,OFDM,2,6.00000000e+00,-7.83910289e+01,-9.39659852e+01,1.55749563e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21716504e+00,5210,OFDM,2,6.00000000e+00,-7.97489039e+01,-9.39659852e+01,1.42170813e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21716504e+00,5210,OFDM,2,6.00000000e+00,-8.18498732e+01,-9.39659852e+01,1.21161119e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21722504e+00,5210,OFDM,2,6.00000000e+00,-8.19168107e+01,-9.39659852e+01,1.20491745e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21722504e+00,5210,OFDM,2,6.00000000e+00,-8.05105582e+01,-9.39659852e+01,1.34554270e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21732604e+00,5210,OFDM,4,1.20000000e+01,-7.26537867e+01,-8.10268086e+01,8.37302196e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21732604e+00,5210,OFDM,4,1.20000000e+01,-8.00611568e+01,-8.71568019e+01,7.09564510e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21734404e+00,5210,OFDM,2,6.00000000e+00,-8.10960260e+01,-9.39659852e+01,1.28699592e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21734404e+00,5210,OFDM,2,6.00000000e+00,-7.73813788e+01,-9.39659852e+01,1.65846064e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21734404e+00,5210,OFDM,2,6.00000000e+00,-7.96699181e+01,-9.39659852e+01,1.42960671e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21734404e+00,5210,OFDM,2,6.00000000e+00,-7.96567832e+01,-9.39659852e+01,1.43092019e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21752604e+00,5210,OFDM,2,6.00000000e+00,-7.48682086e+01,-9.06549303e+01,1.57867217e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21752604e+00,5210,OFDM,2,6.00000000e+00,-7.83170542e+01,-9.39659852e+01,1.56489309e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21755304e+00,5210,OFDM,4,1.20000000e+01,-7.66390332e+01,-8.79453853e+01,1.13063521e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21770804e+00,5210,OFDM,4,1.20000000e+01,-7.86667436e+01,-8.79453853e+01,9.27864172e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21770804e+00,5210,OFDM,4,1.20000000e+01,-7.60795488e+01,-8.79453853e+01,1.18658365e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21770804e+00,5210,OFDM,4,1.20000000e+01,-8.00506183e+01,-8.79453853e+01,7.89476695e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21770804e+00,5210,OFDM,4,1.20000000e+01,-8.05416115e+01,-8.79453853e+01,7.40377374e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21775801e+00,5210,OFDM,4,1.20000000e+01,-7.69275687e+01,-8.79453853e+01,1.10178166e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21775801e+00,5210,OFDM,4,1.20000000e+01,-8.04468392e+01,-8.79453853e+01,7.49854602e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21805804e+00,5210,OFDM,2,6.00000000e+00,-8.02562450e+01,-9.39659852e+01,1.37097402e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21805804e+00,5210,OFDM,2,6.00000000e+00,-7.86680663e+01,-9.39659852e+01,1.52979189e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21805804e+00,5210,OFDM,2,6.00000000e+00,-7.51052521e+01,-9.39659852e+01,1.88607331e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21821004e+00,5210,OFDM,4,1.20000000e+01,-7.41863783e+01,-8.10657836e+01,6.87940536e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21822104e+00,5210,OFDM,2,6.00000000e+00,-7.88125845e+01,-9.39659852e+01,1.51534007e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21822104e+00,5210,OFDM,2,6.00000000e+00,-8.14642487e+01,-9.39659852e+01,1.25017365e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21822104e+00,5210,OFDM,2,6.00000000e+00,-7.88846079e+01,-9.39659852e+01,1.50813773e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21838905e+00,5210,OFDM,2,6.00000000e+00,-7.38383809e+01,-9.01420606e+01,1.63036797e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21838905e+00,5210,OFDM,2,6.00000000e+00,-7.74045162e+01,-9.39659852e+01,1.65614690e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21838905e+00,5210,OFDM,2,6.00000000e+00,-8.17381598e+01,-9.39659852e+01,1.22278254e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21838905e+00,5210,OFDM,2,6.00000000e+00,-7.81961190e+01,-8.86785040e+01,1.04823851e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21838905e+00,5210,OFDM,2,6.00000000e+00,-8.16583720e+01,-8.22603502e+01,6.01978108e-01,1.19587226e-05,-4.92231521e+01,12345,09-Dec-2025_16-49
2.21838905e+00,5210,OFDM,2,6.00000000e+00,-7.91168623e+01,-9.39659852e+01,1.48491229e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21844905e+00,5210,OFDM,2,6.00000000e+00,-7.66013341e+01,-9.00452932e+01,1.34439591e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21844905e+00,5210,OFDM,2,6.00000000e+00,-8.02784006e+01,-8.86785040e+01,8.40010348e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21855005e+00,5210,OFDM,4,1.20000000e+01,-7.67387116e+01,-8.79453853e+01,1.12066737e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21855005e+00,5210,OFDM,4,1.20000000e+01,-8.06298807e+01,-8.79453853e+01,7.31550457e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21855005e+00,5210,OFDM,4,1.20000000e+01,-7.95621558e+01,-8.79453853e+01,8.38322947e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21865204e+00,5210,OFDM,16,2.40000000e+01,-8.02499672e+01,-8.79453853e+01,7.69541806e+00,3.49656897e-11,-1.04563579e+02,12345,09-Dec-2025_16-49
2.21865204e+00,5210,OFDM,16,2.40000000e+01,-8.04449122e+01,-8.79453853e+01,7.50047307e+00,9.04680284e-11,-1.00435049e+02,12345,09-Dec-2025_16-49
2.21865204e+00,5210,OFDM,16,2.40000000e+01,-7.62996412e+01,-8.79453853e+01,1.16457441e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21865205e+00,5210,OFDM,16,2.40000000e+01,-7.73190203e+01,-8.79453853e+01,1.06263650e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21870005e+00,5210,OFDM,16,2.40000000e+01,-7.67217520e+01,-8.79453853e+01,1.12236333e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21870005e+00,5210,OFDM,16,2.40000000e+01,-7.61695390e+01,-8.79453853e+01,1.17758463e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21870005e+00,5210,OFDM,16,2.40000000e+01,-7.93820006e+01,-8.79453853e+01,8.56338465e+00,3.02424752e-13,-1.25193827e+02,12345,09-Dec-2025_16-49
2.21909605e+00,5210,VHT,4,8.77500000e+01,-7.60424776e+01,-8.79453853e+01,1.19029077e+01,3.44169138e-15,-1.44632281e+02,12345,09-Dec-2025_16-49
2.21909605e+00,5210,VHT,4,8.77500000e+01,-7.60424776e+01,-8.79453853e+01,1.19029077e+01,3.44169138e-15,-1.44632281e+02,12345,09-Dec-2025_16-49
2.21909605e+00,5210,VHT,4,8.77500000e+01,-8.13704301e+01,-8.79453853e+01,6.57495517e+00,5.73928982e-05,-4.24114184e+01,12345,09-Dec-2025_16-49
2.21909605e+00,5210,VHT,4,8.77500000e+01,-8.13704301e+01,-8.79453853e+01,6.57495517e+00,5.73928982e-05,-4.24114184e+01,12345,09-Dec-2025_16-49
2.21909605e+00,5210,VHT,4,8.77500000e+01,-8.16541891e+01,-8.79453853e+01,6.29119614e+00,7.46892384e-05,-4.12674197e+01,12345,09-Dec-2025_16-49
2.21915605e+00,5210,OFDM,4,1.20000000e+01,-7.57356229e+01,-8.79453853e+01,1.22097623e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21915605e+00,5210,OFDM,4,1.20000000e+01,-7.79269146e+01,-8.79453853e+01,1.00184707e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21915605e+00,5210,OFDM,4,1.20000000e+01,-8.19190572e+01,-8.79453853e+01,6.02632812e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21915605e+00,5210,OFDM,4,1.20000000e+01,-8.06308475e+01,-8.79453853e+01,7.31453780e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21937405e+00,5210,OFDM,2,6.00000000e+00,-7.87723448e+01,-9.14146800e+01,1.26423352e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21937405e+00,5210,OFDM,2,6.00000000e+00,-7.40762213e+01,-9.23852279e+01,1.83090065e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21937405e+00,5210,OFDM,2,6.00000000e+00,-8.08835807e+01,-8.79037943e+01,7.02021361e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21937405e+00,5210,OFDM,2,6.00000000e+00,-7.62007499e+01,-9.39659852e+01,1.77652353e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21937405e+00,5210,OFDM,2,6.00000000e+00,-7.40069496e+01,-9.10490146e+01,1.70420649e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21955305e+00,5210,OFDM,4,1.20000000e+01,-7.58224642e+01,-8.79453853e+01,1.21229210e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21955305e+00,5210,OFDM,4,1.20000000e+01,-7.86186082e+01,-8.79453853e+01,9.32677706e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21955305e+00,5210,OFDM,4,1.20000000e+01,-7.63054666e+01,-8.79453853e+01,1.16399186e+01,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21955305e+00,5210,OFDM,4,1.20000000e+01,-8.02992529e+01,-8.79453853e+01,7.64613238e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21961305e+00,5210,OFDM,4,1.20000000e+01,-7.86687492e+01,-8.79453853e+01,9.27663604e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
2.21961305e+00,5210,OFDM,4,1.20000000e+01,-7.79964420e+01,-8.79453853e+01,9.94894331e+00,2.22507386e-308,-3.07652656e+03,12345,09-Dec-2025_16-49
