time_s,channel_MHz,Modulation,ConstellationSize,PhyRate_Mbps,signal_dBm,noise_dBm,SNR_dB,BER,RandSeed,RunDateTime
23.673654,5210,OFDM,16,24.000000,-79.640745,-87.945385,8.304641,0.000000,12345,24-Oct-2025_09-34
23.677758,5210,OFDM,16,24.000000,-81.171158,-87.945385,6.774227,0.000000,12345,24-Oct-2025_09-34
23.679054,5210,OFDM,4,12.000000,-80.604606,-87.945385,7.340779,0.000000,12345,24-Oct-2025_09-34
23.680525,5210,OFDM,2,6.000000,-80.054700,-87.945385,7.890686,0.000000,12345,24-Oct-2025_09-34
23.682712,5210,OFDM,2,6.000000,-78.074582,-87.945385,9.870803,0.000000,12345,24-Oct-2025_09-34
23.694394,5210,OFDM,2,6.000000,-81.726629,-87.945385,6.218756,0.000000,12345,24-Oct-2025_09-34
23.695105,5210,OFDM,2,6.000000,-80.982241,-87.945385,6.963144,0.000000,12345,24-Oct-2025_09-34
23.696410,5210,OFDM,2,6.000000,-81.185385,-87.945385,6.760000,0.000000,12345,24-Oct-2025_09-34
23.699047,5210,OFDM,2,6.000000,-80.046965,-87.945385,7.898420,0.000000,12345,24-Oct-2025_09-34
23.704617,5210,OFDM,16,24.000000,-81.078978,-87.945385,6.866408,0.000000,12345,24-Oct-2025_09-34
23.706375,5210,OFDM,2,6.000000,-79.551277,-93.965985,14.414708,0.000000,12345,24-Oct-2025_09-34
23.714950,5210,OFDM,2,6.000000,-80.340699,-87.945385,7.604686,0.000000,12345,24-Oct-2025_09-34
23.718037,5210,OFDM,2,6.000000,-81.841582,-87.945385,6.103804,0.000000,12345,24-Oct-2025_09-34
23.870065,5210,OFDM,2,6.000000,-81.541190,-87.945385,6.404196,0.000000,12345,24-Oct-2025_09-34
24.138499,5210,OFDM,2,6.000000,-80.242873,-87.945385,7.702512,0.000000,12345,24-Oct-2025_09-34
24.142135,5210,OFDM,2,6.000000,-81.614915,-87.945385,6.330471,0.000000,12345,24-Oct-2025_09-34
24.151144,5210,OFDM,2,6.000000,-81.820998,-87.945385,6.124388,0.000000,12345,24-Oct-2025_09-34
24.168379,5210,OFDM,2,6.000000,-80.573864,-87.945385,7.371522,0.000000,12345,24-Oct-2025_09-34
24.182698,5210,OFDM,2,6.000000,-81.507946,-87.945385,6.437439,0.000000,12345,24-Oct-2025_09-34
24.182977,5210,OFDM,2,6.000000,-81.909380,-87.945385,6.036006,0.000000,12345,24-Oct-2025_09-34
24.183283,5210,OFDM,2,6.000000,-80.299868,-87.945385,7.645518,0.000000,12345,24-Oct-2025_09-34
24.189196,5210,OFDM,2,6.000000,-79.637474,-87.945385,8.307912,0.000000,12345,24-Oct-2025_09-34
24.197467,5210,OFDM,2,6.000000,-80.649694,-87.945385,7.295691,0.000000,12345,24-Oct-2025_09-34
24.212803,5210,OFDM,2,6.000000,-80.260797,-87.945385,7.684588,0.000000,12345,24-Oct-2025_09-34
24.213073,5210,OFDM,2,6.000000,-80.920984,-87.945385,7.024401,0.000000,12345,24-Oct-2025_09-34
24.213964,5210,OFDM,2,6.000000,-80.454542,-87.945385,7.490843,0.000000,12345,24-Oct-2025_09-34
24.220399,5210,OFDM,2,6.000000,-81.670477,-87.945385,6.274908,0.000000,12345,24-Oct-2025_09-34
24.232423,5210,OFDM,2,6.000000,-81.699725,-87.945385,6.245661,0.000000,12345,24-Oct-2025_09-34
24.232576,5210,OFDM,2,6.000000,-79.782885,-87.945385,8.162501,0.000000,12345,24-Oct-2025_09-34
24.233017,5210,OFDM,2,6.000000,-78.568138,-87.945385,9.377247,0.000000,12345,24-Oct-2025_09-34
24.233422,5210,OFDM,2,6.000000,-76.279891,-87.945385,11.665494,0.000000,12345,24-Oct-2025_09-34
24.242413,5210,OFDM,2,6.000000,-81.183225,-87.945385,6.762160,0.000000,12345,24-Oct-2025_09-34
24.250846,5210,OFDM,2,6.000000,-80.742366,-87.945385,7.203019,0.000000,12345,24-Oct-2025_09-34
24.251161,5210,OFDM,2,6.000000,-80.944180,-87.945385,7.001205,0.000000,12345,24-Oct-2025_09-34
24.251575,5210,OFDM,2,6.000000,-73.617438,-87.945385,14.327947,0.000000,12345,24-Oct-2025_09-34
24.251980,5210,OFDM,2,6.000000,-74.843666,-87.945385,13.101719,0.000000,12345,24-Oct-2025_09-34
24.253375,5210,OFDM,2,6.000000,-78.764094,-87.945385,9.181292,0.000000,12345,24-Oct-2025_09-34
24.254698,5210,OFDM,2,6.000000,-74.001956,-87.945385,13.943429,0.000000,12345,24-Oct-2025_09-34
24.256237,5210,OFDM,2,6.000000,-77.200061,-87.945385,10.745324,0.000000,12345,24-Oct-2025_09-34
24.261187,5210,OFDM,2,6.000000,-75.275470,-87.945385,12.669915,0.000000,12345,24-Oct-2025_09-34
24.261331,5210,OFDM,2,6.000000,-78.113784,-87.945385,9.831601,0.000000,12345,24-Oct-2025_09-34
24.261520,5210,OFDM,2,6.000000,-79.078660,-87.945385,8.866725,0.000000,12345,24-Oct-2025_09-34
24.261862,5210,OFDM,2,6.000000,-75.171756,-87.945385,12.773629,0.000000,12345,24-Oct-2025_09-34
24.269512,5210,OFDM,2,6.000000,-73.599441,-87.945385,14.345945,0.000000,12345,24-Oct-2025_09-34
24.277774,5210,OFDM,2,6.000000,-81.780180,-87.945385,6.165206,0.000000,12345,24-Oct-2025_09-34
24.277972,5210,OFDM,2,6.000000,-75.272769,-87.945385,12.672616,0.000000,12345,24-Oct-2025_09-34
24.278134,5210,OFDM,2,6.000000,-76.866137,-87.945385,11.079249,0.000000,12345,24-Oct-2025_09-34
24.278710,5210,OFDM,2,6.000000,-76.104202,-87.945385,11.841183,0.000000,12345,24-Oct-2025_09-34
24.279475,5210,OFDM,2,6.000000,-78.116132,-87.945385,9.829253,0.000000,12345,24-Oct-2025_09-34
24.281554,5210,OFDM,2,6.000000,-78.051800,-87.945385,9.893585,0.000000,12345,24-Oct-2025_09-34
24.290554,5210,OFDM,2,6.000000,-79.680506,-87.945385,8.264879,0.000000,12345,24-Oct-2025_09-34
24.296458,5210,OFDM,2,6.000000,-74.616129,-87.945385,13.329257,0.000000,12345,24-Oct-2025_09-34
24.296674,5210,OFDM,2,6.000000,-80.836024,-87.945385,7.109361,0.000000,12345,24-Oct-2025_09-34
24.296872,5210,OFDM,2,6.000000,-81.695966,-87.945385,6.249420,0.000000,12345,24-Oct-2025_09-34
24.297943,5210,OFDM,2,6.000000,-77.643342,-87.945385,10.302044,0.000000,12345,24-Oct-2025_09-34
24.299473,5210,OFDM,2,6.000000,-79.032840,-87.945385,8.912545,0.000000,12345,24-Oct-2025_09-34
24.303928,5210,OFDM,2,6.000000,-76.679736,-87.945385,11.265650,0.000000,12345,24-Oct-2025_09-34
24.306511,5210,OFDM,2,6.000000,-76.512005,-87.945385,11.433380,0.000000,12345,24-Oct-2025_09-34
24.307006,5210,OFDM,2,6.000000,-77.307155,-87.945385,10.638230,0.000000,12345,24-Oct-2025_09-34
24.307240,5210,OFDM,2,6.000000,-74.250802,-87.945385,13.694583,0.000000,12345,24-Oct-2025_09-34
24.307645,5210,OFDM,2,6.000000,-76.128608,-87.945385,11.816778,0.000000,12345,24-Oct-2025_09-34
24.308122,5210,OFDM,2,6.000000,-78.229394,-87.945385,9.715991,0.000000,12345,24-Oct-2025_09-34
24.309103,5210,OFDM,2,6.000000,-78.480945,-87.945385,9.464441,0.000000,12345,24-Oct-2025_09-34
24.310273,5210,OFDM,2,6.000000,-79.584728,-87.945385,8.360657,0.000000,12345,24-Oct-2025_09-34
24.325410,5210,OFDM,2,6.000000,-73.146158,-93.965985,20.819827,0.000000,12345,24-Oct-2025_09-34
24.327526,5210,OFDM,2,6.000000,-79.773556,-87.945385,8.171830,0.000000,12345,24-Oct-2025_09-34
24.328363,5210,OFDM,2,6.000000,-76.987243,-87.945385,10.958143,0.000000,12345,24-Oct-2025_09-34
24.328840,5210,OFDM,2,6.000000,-79.689427,-87.945385,8.255958,0.000000,12345,24-Oct-2025_09-34
24.330721,5210,OFDM,2,6.000000,-77.035855,-87.945385,10.909530,0.000000,12345,24-Oct-2025_09-34
24.337462,5210,OFDM,2,6.000000,-73.084851,-87.945385,14.860534,0.000000,12345,24-Oct-2025_09-34
24.340270,5210,OFDM,2,6.000000,-73.859677,-87.945385,14.085708,0.000000,12345,24-Oct-2025_09-34
24.340693,5210,OFDM,2,6.000000,-76.741260,-87.945385,11.204125,0.000000,12345,24-Oct-2025_09-34
24.341647,5210,OFDM,2,6.000000,-80.118741,-87.945385,7.826644,0.000000,12345,24-Oct-2025_09-34
24.346057,5210,OFDM,2,6.000000,-74.819804,-87.945385,13.125581,0.000000,12345,24-Oct-2025_09-34
24.352861,5210,OFDM,2,6.000000,-76.027159,-87.945385,11.918227,0.000000,12345,24-Oct-2025_09-34
24.353104,5210,OFDM,2,6.000000,-80.387700,-87.945385,7.557686,0.000000,12345,24-Oct-2025_09-34
24.353860,5210,OFDM,2,6.000000,-77.076781,-87.945385,10.868605,0.000000,12345,24-Oct-2025_09-34
24.354436,5210,OFDM,2,6.000000,-80.093104,-87.945385,7.852282,0.000000,12345,24-Oct-2025_09-34
24.355615,5210,OFDM,2,6.000000,-76.326663,-87.945385,11.618722,0.000000,12345,24-Oct-2025_09-34
24.358414,5210,OFDM,2,6.000000,-81.323833,-87.945385,6.621552,0.000000,12345,24-Oct-2025_09-34
24.362446,5210,OFDM,2,6.000000,-78.590341,-87.945385,9.355044,0.000000,12345,24-Oct-2025_09-34
24.369853,5210,OFDM,2,6.000000,-76.722160,-87.945385,11.223225,0.000000,12345,24-Oct-2025_09-34
24.370069,5210,OFDM,2,6.000000,-79.153500,-87.945385,8.791885,0.000000,12345,24-Oct-2025_09-34
24.370492,5210,OFDM,2,6.000000,-75.099860,-87.945385,12.845525,0.000000,12345,24-Oct-2025_09-34
24.371086,5210,OFDM,2,6.000000,-77.537946,-87.945385,10.407439,0.000000,12345,24-Oct-2025_09-34
24.371986,5210,OFDM,2,6.000000,-79.190917,-87.945385,8.754468,0.000000,12345,24-Oct-2025_09-34
24.372895,5210,OFDM,2,6.000000,-76.838912,-87.945385,11.106473,0.000000,12345,24-Oct-2025_09-34
24.376900,5210,OFDM,2,6.000000,-76.676655,-87.945385,11.268730,0.000000,12345,24-Oct-2025_09-34
24.377611,5210,OFDM,2,6.000000,-76.904887,-87.945385,11.040498,0.000000,12345,24-Oct-2025_09-34
24.377791,5210,OFDM,2,6.000000,-75.191555,-87.945385,12.753831,0.000000,12345,24-Oct-2025_09-34
24.378079,5210,OFDM,2,6.000000,-76.963008,-87.945385,10.982377,0.000000,12345,24-Oct-2025_09-34
24.378565,5210,OFDM,2,6.000000,-81.280104,-87.945385,6.665282,0.000000,12345,24-Oct-2025_09-34
24.379186,5210,OFDM,2,6.000000,-73.154598,-87.945385,14.790787,0.000000,12345,24-Oct-2025_09-34
24.387421,5210,OFDM,2,6.000000,-75.187427,-87.945385,12.757958,0.000000,12345,24-Oct-2025_09-34
24.388906,5210,OFDM,2,6.000000,-74.718918,-87.945385,13.226467,0.000000,12345,24-Oct-2025_09-34
24.389095,5210,OFDM,2,6.000000,-77.073282,-87.945385,10.872103,0.000000,12345,24-Oct-2025_09-34
24.389626,5210,OFDM,2,6.000000,-74.558833,-87.945385,13.386552,0.000000,12345,24-Oct-2025_09-34
24.390220,5210,OFDM,2,6.000000,-75.574054,-87.945385,12.371332,0.000000,12345,24-Oct-2025_09-34
24.391993,5210,OFDM,2,6.000000,-75.078011,-87.945385,12.867374,0.000000,12345,24-Oct-2025_09-34
24.393163,5210,OFDM,2,6.000000,-78.226904,-87.945385,9.718481,0.000000,12345,24-Oct-2025_09-34
24.394162,5210,OFDM,2,6.000000,-81.413316,-87.945385,6.532069,0.000000,12345,24-Oct-2025_09-34
24.394342,5210,OFDM,2,6.000000,-75.987223,-87.945385,11.958162,0.000000,12345,24-Oct-2025_09-34
24.394765,5210,OFDM,2,6.000000,-81.892929,-87.945385,6.052456,0.000000,12345,24-Oct-2025_09-34
24.395944,5210,OFDM,2,6.000000,-75.008678,-87.945385,12.936707,0.000000,12345,24-Oct-2025_09-34
24.397573,5210,OFDM,2,6.000000,-77.423789,-87.945385,10.521597,0.000000,12345,24-Oct-2025_09-34
24.404071,5210,OFDM,2,6.000000,-78.197614,-87.945385,9.747772,0.000000,12345,24-Oct-2025_09-34
24.410383,5210,OFDM,2,6.000000,-79.092440,-93.965985,14.873545,0.000000,12345,24-Oct-2025_09-34
24.410443,5210,OFDM,2,6.000000,-80.315712,-93.965985,13.650273,0.000000,12345,24-Oct-2025_09-34
24.410511,5210,OFDM,2,6.000000,-78.074698,-93.965985,15.891287,0.000000,12345,24-Oct-2025_09-34
24.410769,5210,OFDM,2,6.000000,-77.253767,-93.965985,16.712219,0.000000,12345,24-Oct-2025_09-34
24.410829,5210,OFDM,2,6.000000,-79.224038,-93.965985,14.741947,0.000000,12345,24-Oct-2025_09-34
24.410897,5210,OFDM,2,6.000000,-75.620267,-93.965985,18.345718,0.000000,12345,24-Oct-2025_09-34
24.411181,5210,OFDM,2,6.000000,-73.883266,-87.945385,14.062120,0.000000,12345,24-Oct-2025_09-34
24.411424,5210,OFDM,2,6.000000,-71.156415,-87.945385,16.788970,0.000000,12345,24-Oct-2025_09-34
24.411577,5210,OFDM,2,6.000000,-80.388926,-87.945385,7.556460,0.000000,12345,24-Oct-2025_09-34
24.411883,5210,OFDM,2,6.000000,-79.083946,-87.945385,8.861439,0.000000,12345,24-Oct-2025_09-34
24.413737,5210,OFDM,2,6.000000,-80.366046,-87.945385,7.579340,0.000000,12345,24-Oct-2025_09-34
24.416086,5210,OFDM,2,6.000000,-80.140063,-87.945385,7.805322,0.000000,12345,24-Oct-2025_09-34
24.418435,5210,OFDM,2,6.000000,-74.355226,-87.945385,13.590159,0.000000,12345,24-Oct-2025_09-34
24.420079,5210,OFDM,2,6.000000,-73.957479,-93.965985,20.008506,0.000000,12345,24-Oct-2025_09-34
24.420258,5210,OFDM,2,6.000000,-81.582471,-93.965985,12.383515,0.000000,12345,24-Oct-2025_09-34
24.420318,5210,OFDM,2,6.000000,-76.123745,-93.965985,17.842241,0.000000,12345,24-Oct-2025_09-34
24.420635,5210,OFDM,2,6.000000,-81.464009,-93.965985,12.501976,0.000000,12345,24-Oct-2025_09-34
24.420695,5210,OFDM,2,6.000000,-79.430602,-93.965985,14.535383,0.000000,12345,24-Oct-2025_09-34
24.420814,5210,OFDM,2,6.000000,-78.811130,-93.965985,15.154855,0.000000,12345,24-Oct-2025_09-34
24.420874,5210,OFDM,2,6.000000,-77.263751,-93.965985,16.702234,0.000000,12345,24-Oct-2025_09-34
24.421046,5210,VHT,4,58.500000,-78.688630,-87.945385,9.256755,0.000000,12345,24-Oct-2025_09-34
24.421094,5210,OFDM,4,12.000000,-81.977890,-87.945385,5.967496,0.000000,12345,24-Oct-2025_09-34
24.421249,5210,OFDM,2,6.000000,-79.918433,-93.965985,14.047552,0.000000,12345,24-Oct-2025_09-34
24.421467,5210,OFDM,2,6.000000,-80.813472,-93.965985,13.152513,0.000000,12345,24-Oct-2025_09-34
24.421527,5210,OFDM,2,6.000000,-79.682575,-93.965985,14.283410,0.000000,12345,24-Oct-2025_09-34
24.421972,5210,OFDM,2,6.000000,-76.213046,-93.965985,17.752939,0.000000,12345,24-Oct-2025_09-34
24.422032,5210,OFDM,2,6.000000,-74.385452,-93.965985,19.580533,0.000000,12345,24-Oct-2025_09-34
24.422119,5210,VHT,4,87.750000,-79.617341,-87.945385,8.328044,0.000001,12345,24-Oct-2025_09-34
24.422675,5210,VHT,16,117.000000,-76.549633,-87.945385,11.395753,0.000003,12345,24-Oct-2025_09-34
24.422719,5210,OFDM,16,24.000000,-78.570304,-87.945385,9.375081,0.000000,12345,24-Oct-2025_09-34
24.422869,5210,VHT,4,87.750000,-78.619104,-87.945385,9.326281,0.000000,12345,24-Oct-2025_09-34
24.422917,5210,OFDM,4,12.000000,-79.654186,-87.945385,8.291200,0.000000,12345,24-Oct-2025_09-34
24.427543,5210,OFDM,2,6.000000,-76.705953,-87.945385,11.239432,0.000000,12345,24-Oct-2025_09-34
24.427810,5210,OFDM,2,6.000000,-79.824790,-93.965985,14.141195,0.000000,12345,24-Oct-2025_09-34
24.428011,5210,OFDM,2,6.000000,-80.489655,-87.945385,7.455730,0.000000,12345,24-Oct-2025_09-34
24.430948,5210,VHT,16,117.000000,-76.420456,-87.945385,11.524929,0.000002,12345,24-Oct-2025_09-34
24.430992,5210,OFDM,16,24.000000,-79.347401,-87.945385,8.597984,0.000000,12345,24-Oct-2025_09-34
24.431413,5210,OFDM,2,6.000000,-73.751370,-87.945385,14.194015,0.000000,12345,24-Oct-2025_09-34
24.440120,5210,VHT,16,117.000000,-76.704808,-87.945385,11.240577,0.000005,12345,24-Oct-2025_09-34
24.440401,5210,VHT,16,117.000000,-79.130507,-87.945385,8.814879,0.000083,12345,24-Oct-2025_09-34
24.440445,5210,OFDM,16,24.000000,-77.715959,-87.945385,10.229426,0.000000,12345,24-Oct-2025_09-34
24.442438,5210,OFDM,2,6.000000,-76.624509,-87.945385,11.320876,0.000000,12345,24-Oct-2025_09-34
24.442699,5210,OFDM,2,6.000000,-73.960338,-87.945385,13.985047,0.000000,12345,24-Oct-2025_09-34
24.442906,5210,OFDM,2,6.000000,-73.751674,-87.945385,14.193711,0.000000,12345,24-Oct-2025_09-34
24.443563,5210,OFDM,2,6.000000,-79.790297,-87.945385,8.155088,0.000000,12345,24-Oct-2025_09-34
24.444517,5210,OFDM,2,6.000000,-80.569917,-87.945385,7.375468,0.000000,12345,24-Oct-2025_09-34
24.446560,5210,OFDM,2,6.000000,-71.982632,-87.945385,15.962753,0.000000,12345,24-Oct-2025_09-34
24.450088,5210,OFDM,2,6.000000,-78.347935,-86.111175,7.763240,0.000000,12345,24-Oct-2025_09-34
24.450137,5210,VHT,4,87.750000,-75.769622,-87.945385,12.175764,0.000000,12345,24-Oct-2025_09-34
24.450185,5210,OFDM,4,12.000000,-72.357895,-87.945385,15.587490,0.000000,12345,24-Oct-2025_09-34
24.457972,5210,OFDM,2,6.000000,-75.362167,-87.945385,12.583218,0.000000,12345,24-Oct-2025_09-34
24.459205,5210,OFDM,2,6.000000,-76.644994,-87.945385,11.300391,0.000000,12345,24-Oct-2025_09-34
24.459556,5210,OFDM,2,6.000000,-79.386446,-87.945385,8.558939,0.000000,12345,24-Oct-2025_09-34
24.459934,5210,OFDM,2,6.000000,-79.117584,-87.945385,8.827801,0.000000,12345,24-Oct-2025_09-34
24.460411,5210,OFDM,2,6.000000,-81.463042,-87.945385,6.482344,0.000000,12345,24-Oct-2025_09-34
24.460458,5210,VHT,16,117.000000,-78.083297,-87.945385,9.862088,0.000055,12345,24-Oct-2025_09-34
24.464010,5210,VHT,16,117.000000,-74.869791,-87.945385,13.075594,0.000000,12345,24-Oct-2025_09-34
24.464054,5210,OFDM,16,24.000000,-77.525363,-87.945385,10.420023,0.000000,12345,24-Oct-2025_09-34
24.466126,5210,OFDM,2,6.000000,-75.008436,-87.945385,12.936949,0.000000,12345,24-Oct-2025_09-34
24.470113,5210,VHT,16,117.000000,-73.330081,-87.945385,14.615304,0.000000,12345,24-Oct-2025_09-34
24.470538,5210,VHT,16,117.000000,-74.328484,-87.945385,13.616901,0.000000,12345,24-Oct-2025_09-34
24.473631,5210,VHT,16,117.000000,-76.687177,-87.945385,11.258208,0.000005,12345,24-Oct-2025_09-34
24.473675,5210,OFDM,16,24.000000,-80.279582,-87.945385,7.665803,0.000000,12345,24-Oct-2025_09-34
24.478132,5210,OFDM,2,6.000000,-74.802827,-87.945385,13.142559,0.000000,12345,24-Oct-2025_09-34
24.478609,5210,OFDM,2,6.000000,-79.673501,-87.945385,8.271885,0.000000,12345,24-Oct-2025_09-34
24.478996,5210,OFDM,2,6.000000,-75.975717,-87.945385,11.969669,0.000000,12345,24-Oct-2025_09-34
24.479851,5210,OFDM,2,6.000000,-72.184136,-87.945385,15.761249,0.000000,12345,24-Oct-2025_09-34
24.480112,5210,VHT,16,117.000000,-74.981220,-87.945385,12.964165,0.000000,12345,24-Oct-2025_09-34
24.480156,5210,OFDM,16,24.000000,-74.337944,-87.945385,13.607441,0.000000,12345,24-Oct-2025_09-34
24.482173,5210,OFDM,2,6.000000,-79.512848,-87.945385,8.432537,0.000000,12345,24-Oct-2025_09-34
24.482974,5210,OFDM,2,6.000000,-77.562963,-87.945385,10.382422,0.000000,12345,24-Oct-2025_09-34
24.488995,5210,OFDM,2,6.000000,-76.360087,-87.945385,11.585298,0.000000,12345,24-Oct-2025_09-34
24.490901,5210,VHT,16,117.000000,-77.227154,-87.945385,10.718231,0.000015,12345,24-Oct-2025_09-34
24.492640,5210,VHT,16,117.000000,-73.067995,-87.945385,14.877390,0.000000,12345,24-Oct-2025_09-34
24.492684,5210,OFDM,16,24.000000,-75.202870,-87.945385,12.742515,0.000000,12345,24-Oct-2025_09-34
24.496969,5210,OFDM,2,6.000000,-76.396542,-87.945385,11.548843,0.000000,12345,24-Oct-2025_09-34
24.497158,5210,OFDM,2,6.000000,-78.100666,-87.945385,9.844719,0.000000,12345,24-Oct-2025_09-34
24.497392,5210,OFDM,2,6.000000,-78.577328,-87.945385,9.368057,0.000000,12345,24-Oct-2025_09-34
24.497725,5210,OFDM,2,6.000000,-80.133078,-87.945385,7.812307,0.000000,12345,24-Oct-2025_09-34
24.498544,5210,OFDM,2,6.000000,-78.218850,-87.945385,9.726535,0.000000,12345,24-Oct-2025_09-34
24.499624,5210,OFDM,2,6.000000,-76.139767,-87.945385,11.805618,0.000000,12345,24-Oct-2025_09-34
24.502477,5210,OFDM,2,6.000000,-81.755317,-87.945385,6.190068,0.000000,12345,24-Oct-2025_09-34
24.509806,5210,VHT,16,175.500000,-74.884642,-87.945385,13.060744,0.000066,12345,24-Oct-2025_09-34
24.509850,5210,OFDM,16,24.000000,-74.060984,-87.945385,13.884402,0.000000,12345,24-Oct-2025_09-34
24.511134,5210,VHT,16,117.000000,-77.865731,-87.945385,10.079654,0.000042,12345,24-Oct-2025_09-34
24.512081,5210,VHT,16,117.000000,-76.548607,-87.945385,11.396778,0.000003,12345,24-Oct-2025_09-34
24.514477,5210,VHT,16,117.000000,-78.595332,-87.945385,9.350053,0.000077,12345,24-Oct-2025_09-34
24.514521,5210,OFDM,16,24.000000,-80.908616,-87.945385,7.036770,0.000000,12345,24-Oct-2025_09-34
24.517624,5210,OFDM,2,6.000000,-81.944551,-87.945385,6.000834,0.000000,12345,24-Oct-2025_09-34
24.518659,5210,OFDM,2,6.000000,-79.183263,-87.945385,8.762123,0.000000,12345,24-Oct-2025_09-34
24.520136,5210,VHT,4,87.750000,-81.597629,-87.945385,6.347756,0.000072,12345,24-Oct-2025_09-34
24.520184,5210,OFDM,4,12.000000,-74.047256,-87.945385,13.898129,0.000000,12345,24-Oct-2025_09-34
24.523456,5210,OFDM,2,6.000000,-77.661356,-87.945385,10.284029,0.000000,12345,24-Oct-2025_09-34
24.525571,5210,OFDM,2,6.000000,-77.438639,-87.945385,10.506747,0.000000,12345,24-Oct-2025_09-34
24.530210,5210,OFDM,2,6.000000,-76.244649,-93.965985,17.721336,0.000000,12345,24-Oct-2025_09-34
24.530504,5210,VHT,4,58.500000,-76.604953,-87.945385,11.340432,0.000000,12345,24-Oct-2025_09-34
24.530996,5210,VHT,4,58.500000,-79.747804,-87.945385,8.197581,0.000000,12345,24-Oct-2025_09-34
24.531044,5210,OFDM,4,12.000000,-78.451784,-87.945385,9.493601,0.000000,12345,24-Oct-2025_09-34
24.532339,5210,OFDM,2,6.000000,-76.155695,-87.945385,11.789691,0.000000,12345,24-Oct-2025_09-34
24.533032,5210,OFDM,2,6.000000,-75.346761,-87.945385,12.598624,0.000000,12345,24-Oct-2025_09-34
24.533824,5210,OFDM,2,6.000000,-77.287045,-87.945385,10.658340,0.000000,12345,24-Oct-2025_09-34
24.536488,5210,OFDM,2,6.000000,-74.635580,-87.945385,13.309805,0.000000,12345,24-Oct-2025_09-34
24.540142,5210,VHT,4,87.750000,-81.921996,-87.945385,6.023389,0.000082,12345,24-Oct-2025_09-34
24.540190,5210,OFDM,4,12.000000,-74.059439,-87.945385,13.885946,0.000000,12345,24-Oct-2025_09-34
24.540592,5210,OFDM,2,6.000000,-78.694565,-87.945385,9.250820,0.000000,12345,24-Oct-2025_09-34
24.548638,5210,OFDM,2,6.000000,-81.569618,-87.945385,6.375767,0.000000,12345,24-Oct-2025_09-34
24.548881,5210,OFDM,2,6.000000,-71.645569,-87.945385,16.299817,0.000000,12345,24-Oct-2025_09-34
24.549232,5210,OFDM,2,6.000000,-79.129717,-87.945385,8.815668,0.000000,12345,24-Oct-2025_09-34
24.550195,5210,VHT,4,58.500000,-81.426289,-87.945385,6.519096,0.000000,12345,24-Oct-2025_09-34
24.550243,5210,OFDM,4,12.000000,-76.654317,-87.945385,11.291068,0.000000,12345,24-Oct-2025_09-34
24.551743,5210,OFDM,2,6.000000,-81.945326,-87.945385,6.000059,0.000000,12345,24-Oct-2025_09-34
24.555055,5210,OFDM,2,6.000000,-74.861126,-87.945385,13.084260,0.000000,12345,24-Oct-2025_09-34
24.560194,5210,VHT,4,58.500000,-74.900383,-87.945385,13.045002,0.000000,12345,24-Oct-2025_09-34
24.560242,5210,OFDM,4,12.000000,-77.873286,-87.945385,10.072099,0.000000,12345,24-Oct-2025_09-34
24.562795,5210,OFDM,2,6.000000,-81.074396,-87.945385,6.870989,0.000000,12345,24-Oct-2025_09-34
24.563038,5210,OFDM,2,6.000000,-76.084200,-87.945385,11.861185,0.000000,12345,24-Oct-2025_09-34
24.563200,5210,OFDM,2,6.000000,-76.269571,-87.945385,11.675815,0.000000,12345,24-Oct-2025_09-34
24.563902,5210,OFDM,2,6.000000,-75.385268,-87.945385,12.560117,0.000000,12345,24-Oct-2025_09-34
24.564199,5210,OFDM,2,6.000000,-81.263868,-87.945385,6.681517,0.000000,12345,24-Oct-2025_09-34
24.565072,5210,OFDM,2,6.000000,-81.322451,-87.945385,6.622935,0.000000,12345,24-Oct-2025_09-34
24.569140,5210,OFDM,2,6.000000,-75.564920,-87.945385,12.380465,0.000000,12345,24-Oct-2025_09-34
24.570117,5210,VHT,16,117.000000,-75.445049,-87.945385,12.500336,0.000000,12345,24-Oct-2025_09-34
24.570161,5210,OFDM,16,24.000000,-78.477486,-87.945385,9.467900,0.000000,12345,24-Oct-2025_09-34
24.573334,5210,OFDM,2,6.000000,-77.910009,-87.945385,10.035376,0.000000,12345,24-Oct-2025_09-34
24.574855,5210,OFDM,2,6.000000,-74.337025,-87.945385,13.608360,0.000000,12345,24-Oct-2025_09-34
24.575413,5210,OFDM,2,6.000000,-81.379106,-87.945385,6.566279,0.000000,12345,24-Oct-2025_09-34
24.580117,5210,VHT,16,117.000000,-76.158829,-87.945385,11.786556,0.000001,12345,24-Oct-2025_09-34
24.580201,5210,OFDM,2,6.000000,-76.289440,-87.945385,11.655945,0.000000,12345,24-Oct-2025_09-34
24.583149,5210,VHT,16,117.000000,-72.944080,-87.945385,15.001306,0.000000,12345,24-Oct-2025_09-34
24.583193,5210,OFDM,16,24.000000,-72.314196,-87.945385,15.631189,0.000000,12345,24-Oct-2025_09-34
24.583522,5210,OFDM,2,6.000000,-77.153624,-87.945385,10.791761,0.000000,12345,24-Oct-2025_09-34
24.590394,5210,VHT,16,175.500000,-75.372850,-87.945385,12.572536,0.000082,12345,24-Oct-2025_09-34
24.590438,5210,OFDM,16,24.000000,-78.381278,-87.945385,9.564108,0.000000,12345,24-Oct-2025_09-34
24.591181,5210,OFDM,2,6.000000,-72.275605,-87.945385,15.669780,0.000000,12345,24-Oct-2025_09-34
